order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,total_amount
2336,452,2025-09-02,pending,5199 Flores Avenue,Webbview,NM,18364,2465.33
2337,452,2025-08-18,processing,570 Henderson Key,North Janiceburgh,HI,03945,1524.94
2338,452,2025-03-09,shipped,771 Salazar Heights,Martinhaven,KS,77108,3675.04
2339,452,2025-01-02,processing,52830 Walton Plaza Apt. 080,North Jenny,SD,66329,1496.74
2340,452,2025-10-10,cancelled,882 Whitney Prairie,West Gregory,DE,01013,3258.17
2341,452,2025-07-22,pending,35479 Jason Stream Apt. 792,East Leslietown,AL,88655,2047.51
2342,453,2025-11-02,delivered,79825 Armstrong Turnpike,West Kristina,UT,97388,3049.69
2343,453,2025-07-30,shipped,26032 Kevin Plaza Apt. 770,East Timothyside,CT,64820,243.05
2344,453,2024-12-24,delivered,68524 Smith Pass Suite 920,Davestad,CO,24983,611.2
2345,453,2025-01-06,pending,0099 Levy Highway Suite 117,West Victoriaton,IA,53684,3081.49
2346,453,2025-03-07,pending,72590 Dustin Rapids Suite 848,West Kathleen,UT,18236,950.98
2347,453,2025-06-20,pending,671 Collins Shoals Apt. 959,Lindaland,WY,76722,2265.94
2348,453,2025-03-10,shipped,700 Mercer Rapid Apt. 035,East Richard,IN,46288,4714.44
2349,453,2025-07-13,processing,72340 Mullins Corners,Lukeside,SD,57371,4483.12
2350,453,2025-04-25,cancelled,43870 Rodriguez Junctions,Dustinville,DE,91836,2009.38
2351,454,2025-06-03,cancelled,491 Jessica Lights Suite 951,Harrisfurt,SD,51617,3743.66
2352,454,2025-04-26,cancelled,143 Jeffery Mission Suite 001,North Margarettown,MH,54222,892.7
2353,454,2025-02-17,cancelled,44326 Mejia Port,Christopherhaven,PA,82470,1210.3
2354,454,2025-07-25,processing,978 Trevino Circles,Georgestad,LA,31753,3961.34
2355,454,2025-04-17,delivered,345 Ferguson Ranch,North Theresa,LA,81374,3625.96
2356,454,2025-02-26,shipped,091 Stephanie Mall,Richardside,CO,79521,2374.79
2357,454,2025-06-09,delivered,31679 Pedro Lights,Andrebury,VT,06816,2609.8
2358,454,2025-05-05,delivered,59990 Ramirez Path Apt. 067,North Barbaramouth,RI,49763,1757.68
2359,455,2025-04-05,cancelled,59208 Murphy Stream,Robertsview,MI,91016,958.06
2360,455,2025-03-31,cancelled,318 Dillon Street,Cruzmouth,KS,74517,730.8
2361,455,2025-02-16,processing,8126 Adrian Road Suite 320,New Stevenborough,AK,64795,997.38
2362,455,2025-07-14,shipped,6232 Rogers Pines,North Deborahville,GA,97196,1980.82
2363,455,2025-05-02,pending,1518 Shannon Parkway Suite 424,Mcdonaldtown,AR,33788,1605.7
2364,455,2025-10-16,delivered,9765 Davis Junction,Kennethstad,ND,39996,1652.66
2365,455,2025-09-18,pending,519 Brown Ports Apt. 140,West Kevinport,ME,75404,2979.96
2366,455,2025-04-26,shipped,521 Bailey Plaza,Velasquezborough,WY,76793,327.54
2367,455,2025-10-22,delivered,6667 Miles Vista,Dawnburgh,AL,32038,4653.44
2368,455,2024-12-23,pending,9970 Morse Key Apt. 124,Katherinefort,NV,72677,2724.92
2369,456,2025-02-11,processing,50968 Nancy Port Apt. 271,Perryborough,PR,80094,2247.66
2370,457,2025-07-21,shipped,2601 Bright Mission,Port Robert,MA,66683,3406.93
2371,457,2024-12-09,shipped,61354 Mandy Vista,North Emilyside,DC,28528,2388.53
2372,457,2025-01-30,delivered,002 Atkins Spur,North Joshua,VI,95251,1350.1
2373,457,2025-04-16,processing,407 Amy Trail Suite 331,West Richardhaven,IN,42935,227.13
2374,457,2025-10-09,cancelled,87531 Daniels Vista Apt. 364,North Melvin,GU,92730,1438.24
2375,458,2025-10-17,shipped,5871 Cruz Run Apt. 032,North Ryan,OH,93944,3029.95
2376,458,2025-09-12,delivered,0182 Marie View,Matthewview,AS,88737,879.72
2377,458,2024-12-17,pending,1218 Sydney Square,West Alexis,SD,10718,4402.84
2378,458,2025-05-14,delivered,445 Andrade Mews,Reillyfurt,FL,45566,1664.84
2379,458,2025-01-30,delivered,1171 Bradley Inlet Suite 741,Petersonstad,VI,81591,146.16
2380,458,2025-08-20,shipped,00224 David Mission,South Victoriaport,IN,28970,3577.22
2381,458,2025-07-28,pending,519 Sims Estate,North Caseyberg,RI,21694,2705.4
2382,459,2025-05-03,pending,930 Cain Meadow,Davidville,VA,12747,677.17
2383,459,2025-05-25,pending,01091 Stephanie Trafficway,Philipton,GU,43957,1505.89
2384,459,2025-01-24,pending,9566 Mckinney Corners,East Amystad,IL,62390,1496.7
2385,459,2025-08-06,shipped,78392 Garrett Turnpike,East Kyle,NC,71777,730.8
2386,460,2025-06-12,pending,6965 Kennedy Locks,Larryshire,MI,78635,894.34
2387,460,2025-01-15,processing,6312 Peterson Freeway,Shawnshire,VT,89685,698.95
2388,460,2025-10-17,processing,60847 Angela Drive,East Dawn,KY,89502,2601.48
2389,460,2025-02-26,cancelled,7484 Glover Locks Suite 451,Gregorystad,NH,18909,433.72
2390,460,2025-07-12,processing,2607 Jeffrey Turnpike,West Jimmyside,DC,58261,1806.25
2391,460,2025-04-18,cancelled,612 Jessica Knoll Suite 452,Jenniferville,MP,27763,286.95
2392,460,2025-05-03,processing,67730 Hoffman Garden,West Richard,MO,21590,1145.46
2393,460,2024-12-02,shipped,3919 Kathleen Tunnel Apt. 828,New Maryborough,FM,95312,380.33
2394,460,2025-03-17,cancelled,3984 Morgan Lake,South Williamstad,CT,90244,692.35
2395,460,2024-12-16,delivered,2785 Hammond Roads Suite 217,Howemouth,FM,94281,196.26
2396,461,2025-01-20,processing,81445 Oneill Keys Apt. 499,Cooperton,CA,39305,3767.94
2397,461,2025-02-21,delivered,338 Morris Haven Suite 012,East Charles,RI,90513,2148.94
2398,461,2025-09-19,processing,131 Teresa Knolls Apt. 089,North Wendy,UT,20425,4769.49
2399,461,2025-07-24,processing,02417 Russell Tunnel,Williamsfurt,VI,70034,645.26
2400,461,2025-01-30,delivered,266 Roberts Spur,Lake Adrianfort,NM,29518,3775.3
2401,461,2025-03-20,delivered,625 Garza Street Apt. 213,Martinborough,AR,15989,2150.64
2402,461,2025-01-14,pending,43646 Perkins Mountain Apt. 675,Evanstown,IL,83054,1324.68
2403,462,2024-12-16,processing,221 Christine Green Suite 720,Nicholasbury,GA,13716,1254.63
2404,462,2025-04-16,delivered,5026 Lindsey Bridge Suite 836,South Erikside,NY,37453,2493.45
2405,462,2025-09-12,cancelled,288 Walter Parkways,North Anthonymouth,WI,95369,1338.05
2406,462,2025-01-21,delivered,4305 Donna Summit Suite 141,Calderonbury,SD,58849,2443.6
2407,462,2024-11-19,delivered,274 Paula Cape Suite 029,Lindatown,FM,58506,2513.47
2408,462,2025-06-22,pending,778 Brandon Greens,Brendastad,WI,78825,6845.44
2409,462,2024-11-22,processing,2487 Schultz Inlet Apt. 471,Adamhaven,VI,99747,1775.48
2410,462,2025-10-31,processing,9515 Bishop Village Apt. 291,South Crystal,OR,04940,4168.17
2411,462,2025-07-15,shipped,8840 Hale Vista,Norrisbury,AL,82170,357.08
2412,463,2025-08-08,cancelled,9141 Pena Valleys Apt. 842,Suarezfurt,NM,60364,2678.99
2413,464,2025-03-01,cancelled,5374 Moss Track,Peterschester,IL,90137,1486.02
2414,465,2025-05-04,shipped,4361 Cody Lodge,Brianastad,FM,18622,5420.54
2415,465,2025-03-13,shipped,1687 Henry Estates,Richardbury,KY,96458,1176.88
2416,466,2025-08-27,delivered,51011 Gabriel Unions,Lake David,KY,75423,532.76
2417,466,2025-07-30,pending,1011 Brandon Common,Burnettmouth,KS,92286,3617.32
2418,466,2025-06-18,shipped,7961 Mercado Field,East Joanneburgh,KS,42721,372.21
2419,467,2025-09-21,delivered,7080 Williams Falls,Holmesstad,NV,35788,5826.81
2420,467,2025-08-24,cancelled,4254 Erica Springs,Brownburgh,MS,82358,1720.2
2421,467,2025-10-19,shipped,546 Graham Road,Port Aaron,WI,92121,4134.82
2422,467,2025-01-19,cancelled,23187 William Loop Apt. 344,Jerrymouth,MN,06634,2606.99
2423,467,2025-06-14,delivered,038 Price Walks,East Angelaview,AL,20638,7675.74
2424,467,2025-05-07,cancelled,2684 Rodriguez Wells,Lindseymouth,PA,07740,448.5
2425,467,2025-02-23,delivered,5153 Schultz Expressway Suite 060,East Frances,FL,01992,1500.16
2426,467,2025-08-05,cancelled,29780 Little Street,Lake Joseph,MD,83276,2358.05
2427,467,2025-03-14,pending,92222 David Plaza,South Cindyborough,WY,42476,1836.35
2428,467,2025-09-27,shipped,23272 Kevin Dam,Charlesfurt,PR,08090,3475.58
2429,468,2025-06-01,delivered,814 Weaver Skyway,Lake Frank,TX,25608,3841.26
2430,468,2025-01-01,cancelled,466 Carolyn Port,Millerhaven,VT,12796,1150.08
2431,468,2025-09-06,processing,21337 Baldwin Springs Apt. 145,Marciaview,NV,17701,1589.03
2432,468,2025-01-11,shipped,04899 Pham Trail Suite 225,Gonzalezborough,NM,33670,2580.23
2433,468,2025-06-01,cancelled,083 Larsen Vista Apt. 200,Hopkinsside,IA,00759,3731.65
2434,469,2025-07-19,pending,3667 Best Knolls Suite 715,Pittmanbury,IN,44068,3323.89
2435,469,2025-02-07,processing,9023 Harrington Centers,Samuelport,TX,60597,3551.42
2436,469,2025-04-09,shipped,278 Eric Springs,South Catherinefurt,FL,37183,3300.48
2437,469,2025-06-11,pending,952 Jose Dale,Murphyville,VI,59466,1494.59
2438,469,2025-08-18,processing,2017 Bryce Mission,Daniellemouth,UT,51809,4869.57
2439,469,2025-05-08,shipped,7351 Pamela Motorway Suite 449,Port Jennaville,UT,52741,5560.16
2440,469,2025-05-21,pending,803 Lisa Heights Apt. 300,East Kevin,MH,70420,439.86
2441,469,2025-05-18,processing,5039 Brian Ville,New Sherry,AL,25453,2736.69
2442,469,2025-08-31,shipped,3137 Daniel Station Suite 048,Port Christinafort,UT,48339,1123.2
2443,470,2025-06-20,cancelled,22927 Christy Divide Apt. 986,Port Becky,SC,05611,3614.72
2444,470,2025-04-24,delivered,46786 Rebecca Trafficway,New Bryce,MS,76365,3701.2
2445,471,2024-12-09,cancelled,670 Banks Square Suite 444,North Amyland,AZ,14367,4136.05
2446,471,2025-03-26,processing,272 Cook Mount Apt. 018,New Troymouth,NY,40009,2852.15
2447,471,2025-01-20,cancelled,22727 Moore Spur,Meganburgh,NM,96143,1264.52
2448,471,2025-11-10,delivered,11434 Jessica Lights,New Eric,NH,58058,2132.01
2449,471,2025-09-03,delivered,727 Owens Shoal Suite 605,Lake Sara,MO,96284,7182.71
2450,471,2025-03-21,processing,0968 Jordan Rue Suite 987,South Heatherfurt,WY,21248,2327.94
2451,472,2025-07-09,cancelled,177 Perry Brook,Johntown,PW,71767,3198.59
2452,472,2025-11-01,processing,00077 Teresa Crescent,Lake Ricky,NJ,84304,1263.94
2453,472,2025-02-18,cancelled,870 Rhonda Ferry,Brianhaven,CO,82354,2923.98
2454,472,2025-01-29,processing,227 Wong Well,Josephstad,VA,37672,4657.76
2455,472,2025-09-07,delivered,2787 Kelly Union Suite 717,Andrewfurt,OH,51289,1373.51
2456,472,2025-05-06,shipped,06137 Lynch Place Apt. 376,Port Annmouth,VA,79809,2287.43
2457,472,2025-10-11,processing,87879 Carol Fall,East Staceyburgh,MH,53695,138.74
2458,473,2025-02-05,shipped,815 Mendoza Bypass Apt. 622,Katelynville,PA,26686,2901.23
2459,473,2025-01-26,delivered,2844 Tony Falls Apt. 840,Port Garyberg,AR,06154,1910.16
2460,474,2025-02-24,pending,09182 Eric Orchard,Barrettchester,PW,87137,2450.28
2461,474,2025-05-13,shipped,31729 Williams Ridge,South Michael,IL,64314,3000.06
2462,474,2025-04-23,pending,141 Simpson Ridges Apt. 845,New Erichaven,VA,36128,301.1
2463,474,2025-07-12,delivered,3851 Williams Lodge Suite 593,Brianville,AR,61029,4759.46
2464,474,2025-04-03,processing,799 Martin Way,Thomasmouth,AR,17377,4081.32
2465,474,2025-11-01,processing,9312 Susan Extension,Josephport,TX,75225,1774.81
2466,474,2025-09-23,delivered,0307 Gardner Isle Suite 677,East Christine,NV,87921,2981.25
2467,474,2025-05-20,cancelled,075 Richard Plains,South Ronaldfurt,WV,63786,3388.19
2468,474,2025-07-12,cancelled,99073 Cortez Extension Apt. 764,East Ricardoport,SC,88035,4588.44
2469,475,2025-09-07,delivered,4029 Roberta Ridge Suite 650,Julieview,OH,39921,3377.59
2470,475,2024-12-10,delivered,228 Mary Station Suite 022,West Raven,CO,87424,2797.18
2471,475,2025-05-21,delivered,636 Sara Street Apt. 584,Stuartfort,AL,87154,973.66
2472,475,2025-09-17,delivered,51759 Christopher Estates Suite 108,Markborough,SD,10515,940.59
2473,475,2025-09-02,delivered,9612 Rogers Pines Suite 558,Jamesfort,OR,79285,999.34
2474,475,2025-07-29,delivered,816 Robertson Cape Suite 511,Mitchellport,VT,62730,1044.22
2475,475,2025-01-27,processing,77854 Murray Neck,Johnsonton,NC,84088,5329.89
2476,475,2025-09-17,pending,588 Larry Turnpike Suite 643,Port Steven,MN,40894,5266.34
2477,475,2024-12-14,cancelled,565 Thomas Center,Lake Maxfurt,GA,51585,5095.19
2478,475,2025-04-17,pending,052 Benitez Radial,North Brandon,MD,33903,57.39
2479,476,2025-04-16,shipped,64606 Walters Port,Port Ethan,NM,44374,1079.22
2480,476,2025-03-20,pending,833 Desiree Greens,Lake Eric,PR,37938,2236.21
2481,476,2025-05-30,shipped,282 Shelley Valley Suite 665,West Vincent,NV,91970,3779.13
2482,477,2025-09-07,cancelled,90028 Aaron Brooks,East Julie,MO,54155,2614.35
2483,477,2025-10-08,shipped,8088 Hogan Inlet,South Teresaberg,NM,91567,3194.6
2484,477,2025-05-20,processing,0294 Michael Trace Apt. 229,West Suestad,ID,60336,2865.81
2485,478,2025-03-20,cancelled,1976 Odonnell Lane,West Derek,WV,25396,2792.63
2486,478,2025-02-03,delivered,07017 Webster Hill,Randyside,IN,39300,481.01
2487,478,2025-06-18,cancelled,9175 Stephen Trace Apt. 123,North Melissa,PR,89969,3216.27
2488,478,2025-02-08,cancelled,762 Mary Heights Apt. 037,Danielville,MS,37226,3098.73
2489,478,2025-06-18,pending,689 Samantha Field Suite 327,Johnsonhaven,LA,91699,554.16
2490,478,2025-07-13,cancelled,55501 Carl Rapid Apt. 499,Davidborough,FM,44656,3793.27
2491,478,2025-06-24,pending,01965 Hudson Oval Apt. 594,Michaelshire,OK,13638,4238.8
2492,479,2025-02-21,cancelled,10203 Smith Mission Apt. 360,Sherriland,FL,13519,2276.76
2493,479,2025-09-21,shipped,46879 Gomez Common,North Aliciaside,NE,41620,3760.74
2494,479,2025-03-09,cancelled,5686 Ian River,Lake Dawnview,LA,12904,815.44
2495,479,2025-05-10,pending,56739 Christine Square,Websterton,NH,01708,3504.2
2496,480,2025-10-02,cancelled,8723 Blake Tunnel Apt. 895,South Nancyberg,AR,40368,1372.31
2497,480,2025-05-12,processing,04830 Myers Mountain Apt. 255,New Eric,MP,96155,4632.73
2498,480,2025-03-12,delivered,326 Michelle Junction,South Monicaborough,ME,69902,1120.08
2499,480,2025-02-02,pending,23014 Scott Orchard Suite 038,Port Carriemouth,WA,39185,744.14
2500,480,2025-10-28,processing,520 Brenda Cove,Port Racheltown,KY,99541,5830.5
2501,480,2025-02-26,shipped,05098 Lisa Radial,Port Jonathan,TN,76509,3349.9
2502,480,2025-10-04,pending,008 Wiley Lodge Suite 865,Adrienneport,FL,21834,1962.31
2503,481,2025-03-29,shipped,7685 Rogers Square,Skinnerport,ME,19053,3798.01
2504,481,2025-06-26,shipped,7501 Dwayne Lake,Lake Ricky,NV,41413,2799.14
2505,481,2025-07-07,pending,22166 Christie Knoll Apt. 381,Chelseamouth,CA,90816,1483.91
2506,481,2025-03-04,delivered,035 Ibarra Mission,North Gregory,AR,38498,178.54
2507,481,2025-06-29,pending,636 Karen Cliff,Morganstad,IL,29086,3638.24
2508,481,2025-08-24,processing,47763 Morgan Stravenue Suite 585,South Nicole,NE,47187,1373.35
2509,481,2025-03-09,processing,915 Robinson Burgs Apt. 785,West Elizabethport,SC,17131,438.32
2510,482,2025-06-21,shipped,8761 Steve Burg,Randyville,VT,46001,2926.03
2511,482,2025-09-08,cancelled,1074 Anna Locks Suite 115,North Tonyhaven,NV,17025,3295.83
2512,482,2025-07-01,delivered,12683 Michael Lodge Apt. 420,Williamsland,WI,13152,327.54
2513,482,2025-04-18,processing,9054 Matthew Drive Suite 821,Jenniferland,OR,96742,1961.95
2514,482,2024-11-13,cancelled,327 Antonio Via,Harringtonberg,MA,59701,1916.8
2515,482,2025-04-03,processing,23034 Mark Station,Stephanieborough,FM,11201,265.17
2516,482,2025-05-03,processing,04631 Alicia Lights,Savageland,OK,70933,3993.49
2517,482,2025-05-24,processing,0544 Harvey Coves,East Teresaberg,MI,38813,447.17
2518,482,2025-10-29,pending,99734 Joel Run Apt. 540,Villanuevachester,KS,98963,1127.48
2519,483,2025-10-22,shipped,86294 Robert Spurs Apt. 314,Rebeccabury,WV,81195,1372.32
2520,483,2025-03-02,cancelled,2078 Daniel Key,Markport,AR,23672,2084.61
2521,483,2025-01-03,shipped,7602 Angela Center,Toddfort,DC,44508,879.72
2522,483,2025-01-20,cancelled,344 Bell Crossing Apt. 677,Danielleland,VA,01519,3512.09
2523,483,2025-10-09,cancelled,63443 Garcia Springs,Garymouth,FM,95782,460.22
2524,483,2025-03-27,processing,37353 Cunningham Motorway Apt. 486,East Evan,MA,29487,4053.55
2525,483,2025-03-23,shipped,27746 James Path,Travisville,IN,62997,5686.95
2526,483,2025-10-23,shipped,8775 Francisco Turnpike,Port Feliciaburgh,VA,06417,1527.86
2527,483,2024-11-26,shipped,23420 Jeremy Views Suite 384,Samanthaborough,MI,04810,4006.84
2528,484,2025-09-17,shipped,15638 Richard Mall,Danielleborough,MT,44911,3679.02
2529,484,2025-05-29,cancelled,949 Catherine Neck Suite 134,Lauriemouth,IA,91761,3486.92
2530,484,2025-01-14,pending,7375 Savage Drives Apt. 188,Rodriguezchester,MO,30592,2287.2
2531,484,2025-02-15,processing,80911 Green Creek Suite 824,Bryantstad,TX,34468,1774.2
2532,484,2025-07-29,delivered,40654 Sanders Court,South Timothy,SC,85506,6060.41
2533,484,2025-08-19,pending,075 Michael Flats Apt. 456,Port Annette,IN,40081,5231.1
2534,484,2025-07-29,shipped,5158 Eric Forest Apt. 947,Johnsonshire,NE,59151,1140.99
2535,484,2025-04-20,processing,612 Cunningham Plaza Apt. 344,West Patrickshire,MP,50892,1851.65
2536,484,2025-06-26,processing,925 Melanie Courts,Dawnbury,NJ,28445,1681.75
2537,485,2025-09-01,processing,290 Christopher Street Apt. 686,Norrisview,WI,59223,2250.5
2538,485,2025-06-04,shipped,732 Stephen Place Apt. 169,Johnville,TN,72403,1935.89
2539,485,2025-01-07,processing,718 Parks Station Apt. 539,Adamstown,MI,99005,2542.22
2540,486,2025-02-26,delivered,199 Robbins Square,Dianeville,PR,16512,2183.15
2541,486,2025-11-03,delivered,2614 Donald Mills Suite 045,East Maryhaven,TX,43632,2501.11
2542,486,2025-10-09,processing,708 Brandon Freeway,Shawnview,IN,11946,3192.54
2543,486,2025-06-17,cancelled,04924 Johnson Trace,Port Tabithaside,SC,47525,727.66
2544,486,2025-02-21,shipped,63150 Alan Mews Suite 704,Lake Belinda,GU,90570,2181.36
2545,486,2025-05-06,delivered,54064 Julie Pines,East Melissa,OK,66148,24.6
2546,486,2025-03-01,delivered,9186 Church Path Suite 121,East Juan,MS,05079,1353.02
2547,486,2025-03-28,delivered,0627 Jeremiah Dam,Nelsonborough,MS,12187,3849.71
2548,486,2024-12-26,pending,870 Harrison Vista,Martinhaven,KY,65708,1810.7
2549,486,2025-08-24,pending,8700 Scott Crest Suite 699,Wyatthaven,VI,83093,124.0
2550,487,2025-03-29,cancelled,016 Gordon Plaza Suite 778,Jerryberg,ME,81517,2738.99
2551,487,2025-05-06,shipped,93036 Nancy Ports Apt. 260,Port Amber,UT,97464,945.99
2552,487,2025-04-16,shipped,574 Michelle Villages,Port Phillip,ID,59407,1927.43
2553,487,2025-08-26,delivered,371 Jones Meadows,Amandaside,AK,60283,230.11
2554,487,2025-03-03,delivered,20465 Nguyen Island Suite 636,South James,VT,72837,2368.72
2555,487,2025-07-30,shipped,92223 Rebecca Throughway,North Brian,NM,78419,898.02
2556,488,2025-08-31,pending,48793 Sharp Throughway,East Jessemouth,WI,59136,670.35
2557,488,2025-10-02,pending,775 Christopher Rapid,New Marissa,RI,17512,679.67
2558,488,2025-07-11,delivered,13370 Morris Mountains,Jenniferside,FM,42686,2939.16
2559,488,2024-12-02,shipped,491 Tina Rapids Apt. 823,Rileyport,RI,31898,5892.59
2560,488,2025-06-13,pending,8313 Gwendolyn Station,East Anna,MP,31325,3977.01
2561,488,2025-11-04,cancelled,736 Kevin Circle Suite 761,Nicolechester,CO,88269,139.79
2562,488,2025-08-19,delivered,181 Alexander Squares Suite 292,East Bryan,RI,64782,2491.28
2563,488,2025-08-28,processing,893 Bobby Underpass Apt. 898,North Timothybury,FL,95833,1650.18
2564,488,2025-09-18,delivered,747 Lauren Course,Josephtown,NY,70753,1542.38
2565,489,2025-01-31,delivered,4253 Carter Grove Suite 178,Anafort,WA,65960,3334.82
2566,489,2024-11-29,shipped,92831 Carrie Landing,Durhamland,AL,38794,975.0
2567,489,2025-07-20,shipped,979 Sarah Garden,Racheltown,TN,98470,4469.55
2568,490,2025-10-14,shipped,2505 Harris Centers,Farmerchester,MP,73947,6869.02
2569,490,2025-03-06,cancelled,87768 Miller Mountains Suite 872,Martineztown,ME,22801,1414.31
2570,490,2025-09-07,cancelled,8101 Brown Stravenue Apt. 825,East Brandon,MI,13173,1994.76
2571,490,2024-12-27,processing,8251 Clay Underpass Apt. 049,Davidstad,KY,55408,985.57
2572,491,2025-06-19,delivered,0849 Barrett Corners,Goodmantown,PW,34482,2703.28
2573,491,2024-12-31,shipped,7308 Hansen View,Riveraberg,MS,29907,4102.65
2574,491,2025-01-14,pending,844 Jesse Springs,West Andrea,AR,23439,1781.07
2575,491,2025-08-05,pending,37700 John Forest,Amyborough,MA,03578,6822.24
2576,491,2025-05-01,pending,4157 Patricia Walks,East William,MO,05182,172.17
2577,491,2025-02-23,delivered,1435 Robinson Station,Brendaville,VT,99115,1107.16
2578,491,2025-07-22,pending,5574 Sims Stream,East Veronica,AR,36182,2400.18
2579,491,2025-09-26,pending,05818 Michael Passage,Joeltown,PR,56837,120.16
2580,491,2024-12-31,processing,8099 Salazar Port,Kimmouth,ID,31723,4000.58
2581,492,2025-02-04,delivered,93865 Powell Plaza,Mikaylaton,PR,20991,494.87
2582,492,2025-10-25,pending,80538 Campos Viaduct,South Brooke,CA,28334,1058.11
2583,492,2025-10-12,delivered,465 Amy Springs,Natalieville,KS,57486,4660.26
